Date/Time,Weight (lb)
2021-09-21 00:00:00,224.2
2021-09-21 07:00:00,224.2
2021-09-22 00:00:00,223.2
2021-09-22 07:00:00,223.2
2021-09-23 00:00:00,221.0
2021-09-23 07:00:00,221.0
2021-09-24 00:00:00,222.0
2021-09-24 07:00:00,222.0
2021-09-27 00:00:00,226.2
2021-09-27 07:00:00,226.2
2021-09-28 00:00:00,225.6
2021-09-28 07:00:00,225.6
2021-09-29 00:00:00,226.0
2021-09-29 07:00:00,226.0
2021-09-30 00:00:00,223.6
2021-09-30 07:00:00,223.6
2021-10-06 00:00:00,226.8
2021-10-06 07:00:00,226.8
2021-10-13 00:00:00,224.4
2021-10-13 07:00:00,224.4
2021-10-14 00:00:00,226.0
2021-10-14 07:00:00,226.0
2021-10-19 00:00:00,226.0
2021-10-19 07:00:00,226.0
2021-10-20 00:00:00,227.6
2021-10-20 07:00:00,227.6
2021-10-22 00:00:00,224.6
2021-10-22 07:00:00,224.6
2021-10-24 00:00:00,228.0
2021-10-24 07:00:00,228.0
2021-11-10 00:00:00,225.0
2021-11-10 08:00:00,225.0
2021-11-12 00:00:00,224.8
2021-11-12 08:00:00,224.8
2021-11-13 00:00:00,223.4
2021-11-13 08:00:00,223.4
2021-11-14 00:00:00,227.8
2021-11-14 08:00:00,227.8
2021-11-15 00:00:00,226.8
2021-11-15 08:00:00,226.8
2021-11-16 00:00:00,226.0
2021-11-16 08:00:00,226.0
2021-11-28 00:00:00,225.8
2021-11-28 08:00:00,225.8
2021-11-29 00:00:00,225.0
2021-11-29 08:00:00,225.0
2021-12-03 00:00:00,225.4
2021-12-03 08:00:00,225.4
2021-12-10 00:00:00,226.2
2021-12-10 08:00:00,226.2
2021-12-17 00:00:00,227.6
2021-12-17 08:00:00,227.6
2021-12-23 00:00:00,228.2
2021-12-23 08:00:00,228.2
2022-01-03 00:00:00,227.8
2022-01-03 08:00:00,227.8
2022-01-04 00:00:00,226.4
2022-01-04 08:00:00,226.4
2022-01-05 00:00:00,227.2
2022-01-05 08:00:00,227.2
2022-01-06 00:00:00,226.2
2022-01-06 08:00:00,226.2
2022-01-07 00:00:00,224.4
2022-01-07 08:00:00,224.4
2022-01-08 00:00:00,223.8
2022-01-08 08:00:00,223.8
2022-01-09 00:00:00,226.2
2022-01-09 08:00:00,226.2
2022-01-10 00:00:00,225.4
2022-01-10 08:00:00,225.4
2022-01-11 00:00:00,223.6
2022-01-11 08:00:00,223.6
2022-01-12 00:00:00,225.0
2022-01-12 08:00:00,225.0
2022-01-13 00:00:00,223.6
2022-01-13 08:00:00,223.6
2022-01-14 00:00:00,223.6
2022-01-14 08:00:00,223.6
2022-01-15 00:00:00,221.8
2022-01-15 08:00:00,221.8
2022-01-18 00:00:00,225.8
2022-01-18 08:00:00,225.8
2022-01-23 00:00:00,225.8
2022-01-23 08:00:00,225.8
2022-01-24 00:00:00,226.2
2022-01-24 08:00:00,226.2
2022-01-25 00:00:00,225.0
2022-01-25 08:00:00,225.0
2022-01-26 00:00:00,225.6
2022-01-26 08:00:00,225.6
2022-01-28 00:00:00,224.4
2022-01-28 08:00:00,224.4
2022-01-30 00:00:00,223.4
2022-01-30 08:00:00,223.4
2022-01-31 00:00:00,225.4
2022-01-31 08:00:00,225.4
2022-02-01 00:00:00,223.4
2022-02-01 08:00:00,223.4
2022-02-02 00:00:00,224.6
2022-02-02 08:00:00,224.6
2022-02-03 00:00:00,224.2
2022-02-03 08:00:00,224.2
2022-02-04 00:00:00,223.8
2022-02-04 08:00:00,223.8
2022-02-05 00:00:00,223.9
2022-02-05 08:00:00,223.9
2022-02-06 00:00:00,227.2
2022-02-06 08:00:00,227.2
2022-02-07 00:00:00,227.8
2022-02-07 08:00:00,227.8
2022-02-08 00:00:00,227.2
2022-02-08 08:00:00,227.2
2022-02-09 00:00:00,226.2
2022-02-09 08:00:00,226.2
2022-02-10 00:00:00,225.0
2022-02-10 08:00:00,225.0
2022-02-11 00:00:00,223.8
2022-02-11 08:00:00,223.8
2022-02-13 00:00:00,226.2
2022-02-13 08:00:00,226.2
2022-02-14 00:00:00,229.0
2022-02-14 08:00:00,229.0
2022-02-15 00:00:00,226.4
2022-02-15 08:00:00,226.4
2022-02-16 00:00:00,227.0
2022-02-16 08:00:00,227.0
2022-02-17 00:00:00,225.0
2022-02-17 08:00:00,225.0
2022-02-18 00:00:00,224.2
2022-02-18 08:00:00,224.2
2022-02-19 00:00:00,224.8
2022-02-19 08:00:00,224.8
2022-02-20 00:00:00,225.8
2022-02-20 08:00:00,225.8
2022-02-21 00:00:00,227.2
2022-02-21 08:00:00,227.2
2022-02-22 00:00:00,226.6
2022-02-22 08:00:00,226.6
2022-02-23 00:00:00,225.4
2022-02-23 08:00:00,225.4
2022-02-24 00:00:00,227.8
2022-02-24 08:00:00,227.8
2022-02-25 00:00:00,226.8
2022-02-25 08:00:00,226.8
2022-02-26 00:00:00,227.0
2022-02-26 08:00:00,227.0
2022-02-27 00:00:00,226.2
2022-02-27 08:00:00,226.2
2022-02-28 00:00:00,226.8
2022-02-28 08:00:00,226.8
2022-03-01 00:00:00,225.4
2022-03-01 08:00:00,225.4
2022-03-03 00:00:00,222.4
2022-03-03 08:00:00,222.4
2022-03-04 00:00:00,223.4
2022-03-04 08:00:00,223.4
2022-03-05 00:00:00,225.4
2022-03-05 08:00:00,225.4
2022-03-07 00:00:00,225.4
2022-03-07 08:00:00,225.4
2022-03-08 00:00:00,223.6
2022-03-08 08:00:00,223.6
2022-03-09 00:00:00,222.6
2022-03-09 08:00:00,222.6
2022-03-10 00:00:00,223.6
2022-03-10 08:00:00,223.6
2022-03-11 00:00:00,225.4
2022-03-11 08:00:00,225.4
2022-03-12 00:00:00,225.1
2022-03-12 08:00:00,225.1
2022-03-14 00:00:00,223.8
2022-03-14 07:00:00,223.8
2022-03-15 00:00:00,222.1
2022-03-15 07:00:00,222.10000000000002
2022-03-16 00:00:00,220.2
2022-03-16 07:00:00,220.2
2022-03-17 00:00:00,220.4
2022-03-17 07:00:00,220.4
2022-03-18 00:00:00,222.2
2022-03-18 07:00:00,222.2
2022-03-19 00:00:00,221.3
2022-03-19 07:00:00,221.29999999999998
2022-03-20 00:00:00,220.4
2022-03-20 07:00:00,220.39999999999998
2022-03-21 00:00:00,218.8
2022-03-21 07:00:00,218.8
2022-03-22 00:00:00,218.8
2022-03-22 07:00:00,218.8
2022-03-23 00:00:00,219.0
2022-03-23 07:00:00,219.0
2022-03-24 00:00:00,220.0
2022-03-24 07:00:00,220.0
2022-03-25 00:00:00,220.2
2022-03-25 07:00:00,220.2
2022-03-29 00:00:00,218.2
2022-03-29 07:00:00,218.2
2022-03-30 00:00:00,219.88
2022-03-30 07:00:00,219.878628788057
2022-03-31 00:00:00,220.4
2022-03-31 07:00:00,220.4
2022-04-02 00:00:00,220.9
2022-04-02 07:00:00,220.9
2022-04-04 00:00:00,221.6
2022-04-04 07:00:00,221.6
2022-04-05 00:00:00,221.4
2022-04-05 07:00:00,221.4
2022-04-06 00:00:00,220.6
2022-04-06 07:00:00,220.6
2022-04-07 00:00:00,219.4
2022-04-07 07:00:00,219.4
2022-04-08 00:00:00,219.0
2022-04-08 07:00:00,219.0
2022-04-09 00:00:00,221.2
2022-04-09 07:00:00,221.2
2022-04-10 00:00:00,219.2
2022-04-10 07:00:00,219.2
2022-04-11 00:00:00,218.0
2022-04-11 07:00:00,218.0
2022-04-12 00:00:00,217.7
2022-04-12 07:00:00,217.70000000000002
2022-04-13 00:00:00,217.6
2022-04-13 07:00:00,217.60000000000002
2022-04-14 00:00:00,218.2
2022-04-14 07:00:00,218.2
2022-04-16 00:00:00,217.0
2022-04-16 07:00:00,217.0
2022-04-17 00:00:00,217.8
2022-04-17 07:00:00,217.8
2022-04-18 00:00:00,216.4
2022-04-18 07:00:00,216.4
2022-04-19 00:00:00,217.8
2022-04-19 07:00:00,217.8
2022-04-20 00:00:00,216.8
2022-04-20 07:00:00,216.8
2022-04-21 00:00:00,217.2
2022-04-21 07:00:00,217.2
2022-04-22 00:00:00,218.2
2022-04-22 07:00:00,218.2
2022-04-24 00:00:00,219.6
2022-04-24 07:00:00,219.6
2022-04-25 00:00:00,218.6
2022-04-25 07:00:00,218.6
2022-04-26 00:00:00,217.2
2022-04-26 07:00:00,217.2
2022-04-27 00:00:00,216.6
2022-04-27 07:00:00,216.6
2022-04-28 00:00:00,217.0
2022-04-28 07:00:00,217.0
2022-04-29 00:00:00,216.4
2022-04-29 07:00:00,216.4
2022-05-03 00:00:00,215.4
2022-05-03 07:00:00,215.4
2022-05-04 00:00:00,216.9
2022-05-04 07:00:00,216.89999999999998
2022-05-05 00:00:00,217.4
2022-05-05 07:00:00,217.4
2022-05-06 00:00:00,219.6
2022-05-06 07:00:00,219.6
2022-05-08 00:00:00,217.0
2022-05-08 07:00:00,217.0
2022-05-09 00:00:00,216.2
2022-05-09 07:00:00,216.2
2022-05-10 00:00:00,215.2
2022-05-10 07:00:00,215.2
2022-05-11 00:00:00,216.4
2022-05-11 07:00:00,216.4
2022-05-12 00:00:00,216.0
2022-05-12 07:00:00,216.0
2022-05-16 00:00:00,218.4
2022-05-16 07:00:00,218.4
2022-05-17 00:00:00,219.0
2022-05-17 07:00:00,219.0
2022-05-18 00:00:00,217.0
2022-05-18 07:00:00,217.0
2022-05-19 00:00:00,216.4
2022-05-19 07:00:00,216.4
2022-05-20 00:00:00,217.2
2022-05-20 07:00:00,217.2
2022-05-21 00:00:00,216.4
2022-05-21 07:00:00,216.4
2022-05-22 00:00:00,214.8
2022-05-22 07:00:00,214.8
2022-05-23 00:00:00,213.6
2022-05-23 07:00:00,213.6
2022-05-24 00:00:00,212.6
2022-05-24 07:00:00,212.6
2022-05-25 00:00:00,213.2
2022-05-25 07:00:00,213.2
2022-05-26 00:00:00,212.4
2022-05-26 07:00:00,212.39999999999998
2022-05-27 00:00:00,211.5
2022-05-27 07:00:00,211.5
2022-05-28 00:00:00,211.8
2022-05-28 07:00:00,211.8
2022-05-30 00:00:00,210.0
2022-05-30 07:00:00,210.0
2022-05-31 00:00:00,211.0
2022-05-31 07:00:00,211.0
2022-06-01 00:00:00,208.4
2022-06-01 07:00:00,208.4
2022-06-02 00:00:00,207.33
2022-06-02 07:00:00,207.33333333333334
2022-06-03 00:00:00,208.4
2022-06-03 07:00:00,208.4
2022-06-04 00:00:00,206.93
2022-06-04 07:00:00,206.9333333333333
2022-06-05 00:00:00,208.0
2022-06-05 07:00:00,208.0
2022-06-06 00:00:00,206.0
2022-06-06 07:00:00,206.0
2022-06-07 00:00:00,207.6
2022-06-07 07:00:00,207.6
2022-06-08 00:00:00,207.3
2022-06-08 07:00:00,207.3
2022-06-09 00:00:00,209.2
2022-06-09 07:00:00,209.2
2022-06-11 00:00:00,207.5
2022-06-11 07:00:00,207.5
2022-06-13 00:00:00,207.0
2022-06-13 07:00:00,207.0
2022-06-14 00:00:00,207.2
2022-06-14 07:00:00,207.20000000000002
2022-06-16 00:00:00,205.8
2022-06-16 07:00:00,205.8
2022-06-17 00:00:00,204.0
2022-06-17 07:00:00,204.0
2022-06-18 00:00:00,204.4
2022-06-18 07:00:00,204.4
2022-06-19 00:00:00,203.0
2022-06-19 07:00:00,203.0
2022-06-20 00:00:00,204.6
2022-06-20 07:00:00,204.6
2022-06-21 00:00:00,204.2
2022-06-21 07:00:00,204.2
2022-06-22 00:00:00,203.6
2022-06-22 07:00:00,203.60000000000002
2022-06-24 00:00:00,202.6
2022-06-24 07:00:00,202.6
2022-06-26 00:00:00,203.0
2022-06-26 07:00:00,203.0
2022-06-27 00:00:00,201.8
2022-06-27 07:00:00,201.79999999999998
2022-06-28 00:00:00,200.2
2022-06-28 07:00:00,200.2
2022-06-29 00:00:00,201.8
2022-06-29 07:00:00,201.8
2022-06-30 00:00:00,201.6
2022-06-30 07:00:00,201.6
2022-07-01 00:00:00,201.4
2022-07-01 07:00:00,201.4
2022-07-02 00:00:00,202.2
2022-07-02 07:00:00,202.2
2022-07-03 00:00:00,200.6
2022-07-03 07:00:00,200.6
2022-07-04 00:00:00,200.2
2022-07-04 07:00:00,200.2
2022-07-05 00:00:00,202.2
2022-07-05 07:00:00,202.2
2022-07-06 00:00:00,201.2
2022-07-06 07:00:00,201.20000000000002
2022-07-07 00:00:00,199.8
2022-07-07 07:00:00,199.8
2022-07-09 00:00:00,199.2
2022-07-09 07:00:00,199.2
2022-07-10 00:00:00,202.2
2022-07-10 07:00:00,202.2
2022-07-11 00:00:00,200.0
2022-07-11 07:00:00,200.0
2022-07-12 00:00:00,200.0
2022-07-12 07:00:00,200.0
2022-07-13 00:00:00,198.4
2022-07-13 07:00:00,198.4
2022-07-14 00:00:00,198.4
2022-07-14 07:00:00,198.4
2022-07-15 00:00:00,197.4
2022-07-15 07:00:00,197.4
2022-07-18 00:00:00,199.4
2022-07-18 07:00:00,199.4
2022-07-19 00:00:00,196.4
2022-07-19 07:00:00,196.4
2022-07-22 00:00:00,195.0
2022-07-22 07:00:00,195.0
2022-07-23 00:00:00,195.0
2022-07-23 07:00:00,195.0
2022-07-24 00:00:00,197.0
2022-07-24 07:00:00,197.0
2022-08-01 00:00:00,193.8
2022-08-01 07:00:00,193.8
2022-08-02 00:00:00,193.2
2022-08-02 07:00:00,193.2
2022-08-03 00:00:00,196.8
2022-08-03 07:00:00,196.8
2022-08-04 00:00:00,197.0
2022-08-04 07:00:00,197.0
2022-08-05 00:00:00,194.4
2022-08-05 07:00:00,194.4
2022-08-06 00:00:00,195.2
2022-08-06 07:00:00,195.2
2022-08-07 00:00:00,195.2
2022-08-07 07:00:00,195.2
2022-08-08 00:00:00,195.8
2022-08-08 07:00:00,195.8
2022-08-09 00:00:00,195.6
2022-08-09 07:00:00,195.6
2022-08-10 00:00:00,193.6
2022-08-10 07:00:00,193.6
2022-08-11 00:00:00,194.6
2022-08-11 07:00:00,194.6
2022-08-12 00:00:00,194.4
2022-08-12 07:00:00,194.4
2022-08-13 00:00:00,193.2
2022-08-13 07:00:00,193.2
2022-08-14 00:00:00,192.6
2022-08-14 07:00:00,192.6
2022-08-15 00:00:00,192.4
2022-08-15 07:00:00,192.4
2022-08-16 00:00:00,192.27
2022-08-16 07:00:00,192.26666666666665
2022-08-17 00:00:00,191.7
2022-08-17 07:00:00,191.7
2022-08-18 00:00:00,192.2
2022-08-18 07:00:00,192.2
2022-08-19 00:00:00,191.4
2022-08-19 07:00:00,191.4
2022-08-22 00:00:00,191.6
2022-08-22 07:00:00,191.6
2022-08-23 00:00:00,193.0
2022-08-23 07:00:00,193.0
2022-08-24 00:00:00,191.2
2022-08-24 07:00:00,191.2
2022-08-25 00:00:00,188.8
2022-08-25 07:00:00,188.80000000000004
2022-08-26 00:00:00,189.4
2022-08-26 07:00:00,189.4
2022-08-27 00:00:00,190.8
2022-08-27 07:00:00,190.8
2022-08-28 00:00:00,191.4
2022-08-28 07:00:00,191.4
2022-08-29 00:00:00,189.2
2022-08-29 07:00:00,189.2
2022-08-30 00:00:00,189.8
2022-08-30 07:00:00,189.8
2022-08-31 00:00:00,188.2
2022-08-31 07:00:00,188.2
2022-09-01 00:00:00,189.4
2022-09-01 07:00:00,189.4
2022-09-02 00:00:00,188.4
2022-09-02 07:00:00,188.4
2022-09-03 00:00:00,190.2
2022-09-03 07:00:00,190.2
2022-09-04 00:00:00,190.2
2022-09-04 07:00:00,190.2
2022-09-07 00:00:00,192.0
2022-09-07 07:00:00,192.0
2022-09-08 00:00:00,190.4
2022-09-08 07:00:00,190.4
2022-09-09 00:00:00,188.6
2022-09-09 07:00:00,188.6
2022-09-10 00:00:00,188.8
2022-09-10 07:00:00,188.8
2022-09-11 00:00:00,192.2
2022-09-11 07:00:00,192.2
2022-09-12 00:00:00,190.0
2022-09-12 07:00:00,190.0
2022-09-13 00:00:00,189.6
2022-09-13 07:00:00,189.6
2022-09-14 00:00:00,189.4
2022-09-14 07:00:00,189.4
2022-09-15 00:00:00,189.0
2022-09-15 07:00:00,189.0
2022-09-16 00:00:00,187.4
2022-09-16 07:00:00,187.4
2022-09-17 00:00:00,188.8
2022-09-17 07:00:00,188.8
2022-09-18 00:00:00,190.4
2022-09-18 07:00:00,190.4
2022-09-19 00:00:00,186.6
2022-09-19 07:00:00,186.6
2022-09-20 00:00:00,187.47
2022-09-20 07:00:00,187.46666666666667
2022-09-21 00:00:00,186.2
2022-09-21 07:00:00,186.20000000000002
2022-09-22 00:00:00,183.95
2022-09-22 07:00:00,183.95
2022-09-24 00:00:00,183.8
2022-09-24 07:00:00,183.8
2022-09-25 00:00:00,186.2
2022-09-25 07:00:00,186.2
2022-09-26 00:00:00,188.6
2022-09-26 07:00:00,188.60000000000002
2022-09-28 00:00:00,187.8
2022-09-28 07:00:00,187.8
2022-09-29 00:00:00,188.2
2022-09-29 07:00:00,188.2
2022-09-30 00:00:00,187.0
2022-09-30 07:00:00,187.0
2022-10-01 00:00:00,187.2
2022-10-01 07:00:00,187.2
2022-10-02 00:00:00,188.0
2022-10-02 07:00:00,188.0
2022-10-03 00:00:00,187.6
2022-10-03 07:00:00,187.6
2022-10-04 00:00:00,187.6
2022-10-04 07:00:00,187.6
2022-10-05 00:00:00,185.6
2022-10-05 07:00:00,185.6
2022-10-06 00:00:00,185.8
2022-10-06 07:00:00,185.8
2022-10-07 00:00:00,184.4
2022-10-07 07:00:00,184.4
2022-10-08 00:00:00,186.2
2022-10-08 07:00:00,186.2
2022-10-09 00:00:00,186.4
2022-10-09 07:00:00,186.4
2022-10-10 00:00:00,189.2
2022-10-10 07:00:00,189.2
2022-10-11 00:00:00,186.6
2022-10-11 07:00:00,186.6
2022-10-12 00:00:00,185.6
2022-10-12 07:00:00,185.60000000000002
2022-10-14 00:00:00,184.8
2022-10-14 07:00:00,184.8
2022-10-15 00:00:00,187.2
2022-10-15 07:00:00,187.2
2022-10-17 00:00:00,190.2
2022-10-17 07:00:00,190.2
2022-10-18 00:00:00,188.0
2022-10-18 07:00:00,188.0
2022-10-19 00:00:00,185.2
2022-10-19 07:00:00,185.2
2022-10-20 00:00:00,182.6
2022-10-20 07:00:00,182.6
2022-10-21 00:00:00,179.8
2022-10-21 07:00:00,179.8
2022-10-22 00:00:00,181.2
2022-10-22 07:00:00,181.2
2022-10-23 00:00:00,183.8
2022-10-23 07:00:00,183.8
2022-10-24 00:00:00,185.0
2022-10-24 07:00:00,185.0
2022-10-25 00:00:00,184.0
2022-10-25 07:00:00,184.0
2022-10-26 00:00:00,181.6
2022-10-26 07:00:00,181.6
2022-10-27 00:00:00,181.4
2022-10-27 07:00:00,181.4
2022-10-28 00:00:00,182.0
2022-10-28 07:00:00,182.0
2022-10-29 00:00:00,181.4
2022-10-29 07:00:00,181.4
2022-10-30 00:00:00,183.2
2022-10-30 07:00:00,183.2
2022-10-31 00:00:00,181.6
2022-10-31 07:00:00,181.6
2022-11-01 00:00:00,181.8
2022-11-01 07:00:00,181.8
2022-11-02 00:00:00,180.2
2022-11-02 07:00:00,180.2
2022-11-03 00:00:00,180.6
2022-11-03 07:00:00,180.6
2022-11-04 00:00:00,181.8
2022-11-04 07:00:00,181.8
2022-11-05 00:00:00,179.8
2022-11-05 07:00:00,179.8
2022-11-06 00:00:00,181.0
2022-11-06 07:00:00,181.0
2022-11-07 00:00:00,181.2
2022-11-07 08:00:00,181.2
2022-11-08 00:00:00,181.2
2022-11-08 08:00:00,181.2
2022-11-09 00:00:00,181.6
2022-11-09 08:00:00,181.6
2022-11-10 00:00:00,183.4
2022-11-10 08:00:00,183.4
2022-11-11 00:00:00,179.8
2022-11-11 08:00:00,179.8
2022-11-12 00:00:00,180.0
2022-11-12 08:00:00,180.0
2022-11-13 00:00:00,179.0
2022-11-13 08:00:00,179.0
2022-11-14 00:00:00,180.0
2022-11-14 08:00:00,180.0
2022-11-15 00:00:00,181.0
2022-11-15 08:00:00,181.0
2022-11-16 00:00:00,180.0
2022-11-16 08:00:00,180.0
2022-11-17 00:00:00,182.0
2022-11-17 08:00:00,182.0
2022-11-18 00:00:00,183.0
2022-11-18 08:00:00,183.0
2022-11-20 00:00:00,181.0
2022-11-20 08:00:00,181.0
2022-11-27 00:00:00,185.0
2022-11-27 08:00:00,185.0
2022-11-28 00:00:00,185.2
2022-11-28 08:00:00,185.2
2022-11-29 00:00:00,185.4
2022-11-29 08:00:00,185.4
2022-11-30 00:00:00,186.6
2022-11-30 08:00:00,186.6
2022-12-01 00:00:00,185.07
2022-12-01 08:00:00,185.06666666666663
2022-12-03 00:00:00,183.8
2022-12-03 08:00:00,183.8
2022-12-04 00:00:00,187.0
2022-12-04 08:00:00,187.0
2022-12-05 00:00:00,187.6
2022-12-05 08:00:00,187.6
2022-12-08 00:00:00,186.2
2022-12-08 08:00:00,186.2
2022-12-09 00:00:00,188.0
2022-12-09 08:00:00,188.0
2022-12-10 00:00:00,187.7
2022-12-10 08:00:00,187.7
2022-12-11 00:00:00,188.0
2022-12-11 08:00:00,188.0
2022-12-12 00:00:00,191.2
2022-12-12 08:00:00,191.2
2022-12-13 00:00:00,186.55
2022-12-13 08:00:00,186.54999999999998
2022-12-14 00:00:00,186.6
2022-12-14 08:00:00,186.6
2022-12-15 00:00:00,184.0
2022-12-15 08:00:00,184.0
2022-12-16 00:00:00,184.8
2022-12-16 08:00:00,184.8
2022-12-17 00:00:00,186.0
2022-12-17 08:00:00,186.0
2022-12-18 00:00:00,186.8
2022-12-18 08:00:00,186.79999999999998
2022-12-19 00:00:00,183.6
2022-12-19 08:00:00,183.6
2022-12-20 00:00:00,184.0
2022-12-20 08:00:00,184.0
2022-12-21 00:00:00,184.4
2022-12-21 08:00:00,184.4
2022-12-22 00:00:00,187.6
2022-12-22 08:00:00,187.6
2022-12-23 00:00:00,186.2
2022-12-23 08:00:00,186.2
2022-12-28 00:00:00,186.8
2022-12-28 08:00:00,186.8
2022-12-29 00:00:00,187.2
2022-12-29 08:00:00,187.2
2022-12-30 00:00:00,187.0
2022-12-30 08:00:00,187.0
2022-12-31 00:00:00,189.0
2022-12-31 08:00:00,189.0
2023-01-01 00:00:00,187.8
2023-01-01 08:00:00,187.8
2023-01-03 00:00:00,188.4
2023-01-03 08:00:00,188.4
2023-01-04 00:00:00,187.0
2023-01-04 08:00:00,187.0
2023-01-05 00:00:00,189.4
2023-01-05 08:00:00,189.4
2023-01-06 00:00:00,186.6
2023-01-06 08:00:00,186.6
2023-01-07 00:00:00,186.6
2023-01-07 08:00:00,186.6
2023-01-08 00:00:00,189.4
2023-01-08 08:00:00,189.4
2023-01-09 00:00:00,187.6
2023-01-09 08:00:00,187.6
2023-01-10 00:00:00,189.6
2023-01-10 08:00:00,189.6
2023-01-11 00:00:00,188.0
2023-01-11 08:00:00,188.0
2023-01-12 00:00:00,188.0
2023-01-12 08:00:00,188.0
2023-01-13 00:00:00,186.2
2023-01-13 08:00:00,186.2
2023-01-14 00:00:00,186.6
2023-01-14 08:00:00,186.6
2023-01-15 00:00:00,185.8
2023-01-15 08:00:00,185.8
2023-01-16 00:00:00,187.8
2023-01-16 08:00:00,187.8
2023-01-17 00:00:00,184.4
2023-01-17 08:00:00,184.4
2023-01-18 00:00:00,185.4
2023-01-18 08:00:00,185.4
2023-01-19 00:00:00,188.2
2023-01-19 08:00:00,188.20000000000002
2023-01-21 00:00:00,187.6
2023-01-21 08:00:00,187.6
2023-01-22 00:00:00,189.6
2023-01-22 08:00:00,189.6
2023-01-23 00:00:00,187.6
2023-01-23 08:00:00,187.6
2023-01-24 00:00:00,186.4
2023-01-24 08:00:00,186.4
2023-01-25 00:00:00,187.7
2023-01-25 08:00:00,187.70000000000002
2023-01-27 00:00:00,189.0
2023-01-27 08:00:00,189.0
2023-01-28 00:00:00,189.4
2023-01-28 08:00:00,189.4
2023-01-29 00:00:00,188.4
2023-01-29 08:00:00,188.4
2023-01-30 00:00:00,189.6
2023-01-30 08:00:00,189.6
2023-01-31 00:00:00,189.4
2023-01-31 08:00:00,189.4
2023-02-01 00:00:00,189.2
2023-02-01 08:00:00,189.2
2023-02-02 00:00:00,190.0
2023-02-02 08:00:00,190.0
2023-02-03 00:00:00,189.0
2023-02-03 08:00:00,189.0
2023-02-04 00:00:00,190.8
2023-02-04 08:00:00,190.8
2023-02-05 00:00:00,187.0
2023-02-05 08:00:00,187.0
2023-02-06 00:00:00,189.2
2023-02-06 08:00:00,189.2
2023-02-07 00:00:00,190.0
2023-02-07 08:00:00,190.0
2023-02-08 00:00:00,190.4
2023-02-08 08:00:00,190.4
2023-02-09 00:00:00,188.2
2023-02-09 08:00:00,188.2
2023-02-10 00:00:00,190.6
2023-02-10 08:00:00,190.6
2023-02-11 00:00:00,190.0
2023-02-11 08:00:00,190.0
2023-02-12 00:00:00,191.6
2023-02-12 08:00:00,191.6
2023-02-13 00:00:00,191.6
2023-02-13 08:00:00,191.6
2023-02-14 00:00:00,189.2
2023-02-14 08:00:00,189.2
2023-02-15 00:00:00,189.4
2023-02-15 08:00:00,189.4
2023-02-16 00:00:00,187.2
2023-02-16 08:00:00,187.2
2023-02-17 00:00:00,187.8
2023-02-17 08:00:00,187.8
2023-02-18 00:00:00,187.2
2023-02-18 08:00:00,187.2
2023-02-19 00:00:00,187.8
2023-02-19 08:00:00,187.79999999999998
2023-02-20 00:00:00,186.0
2023-02-20 08:00:00,186.0
2023-02-21 00:00:00,184.4
2023-02-21 08:00:00,184.4
2023-02-26 00:00:00,184.0
2023-02-26 08:00:00,184.0
2023-02-27 00:00:00,186.0
2023-02-27 08:00:00,186.0
2023-03-08 00:00:00,189.0
2023-03-08 08:00:00,189.0
2023-03-10 00:00:00,188.8
2023-03-10 08:00:00,188.8
2023-03-11 00:00:00,188.8
2023-03-11 08:00:00,188.8
2023-03-12 00:00:00,190.4
2023-03-12 08:00:00,190.4
2023-03-13 00:00:00,188.4
2023-03-13 07:00:00,188.4
2023-03-14 00:00:00,187.8
2023-03-14 07:00:00,187.8
2023-03-15 00:00:00,188.8
2023-03-15 07:00:00,188.8
2023-03-16 00:00:00,187.4
2023-03-16 07:00:00,187.4
2023-03-17 00:00:00,190.2
2023-03-17 07:00:00,190.20000000000002
2023-03-20 00:00:00,183.8
2023-03-20 07:00:00,183.8
2023-03-21 00:00:00,186.0
2023-03-21 07:00:00,186.0
2023-03-22 00:00:00,187.6
2023-03-22 07:00:00,187.6
2023-03-23 00:00:00,187.0
2023-03-23 07:00:00,187.0
2023-03-25 00:00:00,188.6
2023-03-25 07:00:00,188.6
2023-03-26 00:00:00,187.0
2023-03-26 07:00:00,187.0
2023-03-27 00:00:00,189.8
2023-03-27 07:00:00,189.8
2023-03-29 00:00:00,189.4
2023-03-29 07:00:00,189.4
2023-03-30 00:00:00,190.6
2023-03-30 07:00:00,190.6
2023-03-31 00:00:00,189.0
2023-03-31 07:00:00,189.0
2023-04-05 00:00:00,188.8
2023-04-05 07:00:00,188.8
2023-04-06 00:00:00,190.2
2023-04-06 07:00:00,190.2
2023-04-07 00:00:00,188.4
2023-04-07 07:00:00,188.4
2023-04-09 00:00:00,186.0
2023-04-09 07:00:00,186.0
2023-04-10 00:00:00,186.4
2023-04-10 07:00:00,186.4
2023-04-13 00:00:00,187.0
2023-04-13 07:00:00,187.0
2023-04-14 00:00:00,186.2
2023-04-14 07:00:00,186.2
2023-04-17 00:00:00,188.4
2023-04-17 07:00:00,188.4
2023-04-18 00:00:00,189.6
2023-04-18 07:00:00,189.6
2023-04-19 00:00:00,190.2
2023-04-19 07:00:00,190.2
2023-04-20 00:00:00,188.2
2023-04-20 07:00:00,188.2
2023-04-23 00:00:00,191.0
2023-04-23 07:00:00,191.0
2023-04-24 00:00:00,190.4
2023-04-24 07:00:00,190.4
2023-04-25 00:00:00,191.2
2023-04-25 07:00:00,191.2
